specObjID,plateid,mjd,fiberid,ra,dec,primtarget,sectarget,targettype,spectrotype,subclass,z,z_err,z_warning,v_disp,v_disp_err,sn_median,e_bv_sfd,release,reliable,EW_Ha_6562,EW_Ha_6562_Err,sfr_fib_p50,bptclass,logMass,SFR,Metallicity
736436431613880320,654,52146,356,6.468693,-9.661768,96,0,GALAXY,GALAXY,BROADLINE,0.01734963,7.587686E-06,0,143.7074,3.206307,45.24119,0.04498049,dr123,1,1.154319,0.08916228,-2.594281,4,10.39,0,0.04
738716818763442176,656,52148,460,11.79401,-9.083954,192,0,GALAXY,GALAXY,STARFORMING,0.01879678,1.056387E-05,0,126.0417,59.1377,5.155538,0.03147341,dr123,1,24.72307,-9999,-2.100212,1,8.06,0,0.01
745375186806663168,662,52178,107,23.98938,-10.02868,64,0,GALAXY,GALAXY,STARBURST,0.01995267,6.626532E-06,0,57.21992,11.57538,23.58919,0.03017414,extra,1,56.03858,2.436097,-0.9103021,1,9.04,0.2,0.004
745375736562477056,662,52178,109,23.96282,-10.00297,96,0,GALAXY,GALAXY,BROADLINE,0.01958263,9.37817E-06,0,147.1739,4.113807,39.61648,0.03229856,extra,1,1.993712,0.1858725,-2.456708,4,10.63,0.6,0.04
749913970319583232,666,52149,235,29.71166,-9.587127,96,0,GALAXY,GALAXY,STARFORMING,0.01804706,9.898476E-06,0,56.66777,6.23835,33.80906,0.02784716,dr123,1,17.67678,0.1666345,-1.157344,1,9.63,0,0.02
751101443112462336,667,52163,459,32.45546,-7.782397,64,0,GALAXY,GALAXY,STARBURST,0.01258164,5.879423E-06,0,31.686,17.52826,29.85744,0.02316946,dr123,1,54.20337,1.387742,-1.436242,1,9.08,0.2,0.01
752106396723472384,668,52162,19,35.4799,-9.476722,68,0,QSO,GALAXY,STARBURST,0.01231098,4.462631E-06,0,50.28563,27.04107,16.26236,0.02248309,dr123,1,91.70068,-9999,-1.762095,1,7.85,0,0.01
782613172140926976,695,52202,410,18.65576,1.181494,64,0,GALAXY,GALAXY,STARFORMING,0.0154446,1.605547E-05,0,40.05952,8.779588,16.68549,0.03377226,special,1,5.951791,0.2206097,-1.970985,2,9.74,0.4,0.01
334532762843244544,297,51663,511,201.9188,0.6879823,64,0,GALAXY,GALAXY,STARFORMING,0.0183202,6.877768E-06,0,81.59449,36.65831,9.13803,0.02850172,extra,1,15.27784,1.035775,-2.506492,1,7.76,0,0.004
335602592556017664,298,51955,307,202.1563,-0.06669949,68,0,QSO,GALAXY,STARBURST,0.01738028,5.774537E-06,0,0,50.32044,9.124634,0.02680211,dr123,1,-9999,0,-1.030432,1,7.64,0.1,0.004
3242606650762225664,2880,54509,54,186.8161,4.263476,64,0,GALAXY,GALAXY,STARBURST,0.005451839,5.241998E-06,0,87.02264,25.44495,10.8759,0.01839586,dr7.2,1,65.17935,6.206905,-2.848285,1,8.14,0,0.004
638490013444630528,567,52252,381,138.1788,3.661158,64,0,GALAXY,GALAXY,STARFORMING,0.01257665,6.658572E-06,0,49.19602,34.11211,5.760586,0.04380073,dr123,1,31.77424,4.204186,-2.623674,1,7.68,0,0.004
638528771229509632,567,52252,522,139.3122,4.13369,64,0,GALAXY,GALAXY,STARFORMING,0.01217771,5.09943E-06,0,52.04995,18.72402,15.36154,0.04075985,dr123,1,34.57751,-9999,-2.15072,1,7.84,0,0.004
639583477792008192,568,52254,263,140.7292,3.156932,96,0,GALAXY,GALAXY,BROADLINE,0.01214477,6.609757E-06,0,165.0629,2.702307,54.40324,0.04754532,dr123,1,0.1265434,0.09220404,-2.785872,-1,10.74,0,0.02
644110442628671488,572,52289,348,148.8182,4.267786,64,0,GALAXY,GALAXY,STARBURST,0.005676916,4.151897E-06,0,17.06418,40.28425,23.37904,0.05098858,dr123,1,137.6901,-9999,-1.884918,1,8.14,0,0.04
645295167011579904,573,52325,562,152.4428,5.172927,96,0,GALAXY,GALAXY,STARFORMING,0.01382149,6.532668E-06,0,42.18464,10.20725,19.24624,0.02595273,dr123,1,46.28934,1.716131,-1.468717,1,9.42,0.3,0.004
651942539653310464,579,52338,169,162.933,3.997772,64,0,GALAXY,GALAXY,STARFORMING,0.01710494,5.799171E-06,0,0,800,7.36236,0.04288823,dr123,1,44.51728,10.89893,-1.91704,1,7.78,0,0.01
720740903664248832,640,52178,600,321.9731,-7.020533,64,0,GALAXY,GALAXY,STARBURST,0.01179372,5.076175E-06,0,0,23.51924,30.93094,0.09700362,dr123,1,133.7479,-9999,-1.327098,1,8.44,0.4,0.004
462904047444191232,411,51873,579,46.24154,0.9539152,64,0,GALAXY,GALAXY,STARBURST,0.0121192,4.179661E-06,0,0,238.5139,7.092282,0.08128815,extra,1,123.9467,-9999,-1.727942,1,7.75,0,0.01
463940343612598272,412,52258,253,46.95619,-0.7834416,96,0,GALAXY,GALAXY,STARFORMING,0.01973545,8.364123E-06,0,88.20991,5.330913,37.19356,0.07329297,dr123,1,29.24651,0.715498,-0.6190237,1,9.95,1.7,0.04
314240731382310912,279,51984,417,168.706,0.9056289,64,0,GALAXY,GALAXY,STARBURST,0.01934646,5.788365E-06,0,13.42028,22.16883,15.07439,0.04714838,dr123,1,40.15265,2.755974,-1.780789,1,8.31,0.1,0.01
736400972363884544,654,52146,227,7.590372,-10.06927,64,0,GALAXY,GALAXY,STARBURST,0.01743454,6.283883E-06,0,39.70842,31.33943,10.17195,0.02995685,dr123,1,50.08215,2.5432,-1.645658,1,8.85,0.1,0.004
738623360275081216,656,52148,120,11.97547,-9.753917,96,0,GALAXY,GALAXY,STARFORMING,0.01936715,7.21788E-06,0,94.41549,3.083292,45.26275,0.03501011,dr123,1,5.280964,0.1958947,-1.548816,3,10.16,0.1,0.02
738740183385532416,656,52148,545,11.94707,-9.378425,5,0,QSO,GALAXY,STARFORMING,0.01393708,1.171474E-05,0,82.94082,39.31786,5.448899,0.03421599,dr123,1,20.38588,-9999,-1.665383,1,8.91,0,0.004
739724521656838144,657,52177,30,14.50021,-10.09314,64,0,GALAXY,GALAXY,STARFORMING,0.01942058,1.232419E-05,0,69.36967,15.3855,11.70321,0.03727392,dr123,1,12.33503,0.7264063,-2.13096,1,8.61,0,0.004
739806435273107456,657,52177,328,12.66009,-8.73315,68,0,QSO,GALAXY,STARBURST,0.01443834,7.108913E-06,0,46.14245,13.85762,19.06625,0.03717433,dr123,1,60.60748,1.901309,-1.316525,1,8.85,0.1,0.01
744374905851635712,661,52163,564,21.60794,-8.5642,96,0,GALAXY,GALAXY,BROADLINE,0.01781976,9.333401E-06,0,111.3845,3.564407,42.5513,0.03088718,dr123,1,1.889826,0.1719074,-2.069148,1,10.13,0,0.02
3242757008977324032,2880,54509,601,186.9808,5.721099,96,0,GALAXY,GALAXY,STARFORMING,0.007500898,1.029847E-05,0,37.69658,11.47027,17.07458,0.0197828,dr7.2,1,21.42179,0.8958335,-2.242868,1,8.94,0.1,0.01
3321442459946346496,2950,54559,137,236.5159,3.227657,96,0,QA,GALAXY,STARFORMING,0.01295741,8.617386E-06,0,42.08687,10.73276,17.90569,0.09481595,dr7.2,1,29.73214,0.7969398,-1.818703,1,9.37,0.2,0.02
637379506465695744,566,52238,437,135.9163,3.369799,96,0,GALAXY,GALAXY,BROADLINE,0.01239375,5.96295E-06,0,123.3702,2.271464,56.83601,0.03928791,dr123,1,0.7383994,0.0953743,-2.900686,4,10.45,0,0.04
639558463902476288,568,52254,172,141.5719,3.134775,64,0,GALAXY,GALAXY,STARFORMING,0.01386096,5.118696E-06,0,71.59155,13.03195,18.87108,0.0421203,dr123,1,42.09864,1.06124,-1.404814,1,9.01,0.2,0.004
639594747786192896,568,52254,304,140.1841,3.223397,64,0,GALAXY,GALAXY,STARBURST,0.01298767,6.579226E-06,0,12.80667,52.25578,3.608379,0.04627128,dr123,1,67.78019,8.506189,-2.626024,1,7.58,0,0.01
639595847297820672,568,52254,308,140.3144,3.15109,96,0,GALAXY,GALAXY,STARBURST,0.01174206,4.24856E-06,0,69.55711,16.0867,16.82561,0.0517408,dr123,1,68.16254,2.140502,-1.374311,1,9.16,0.2,0.004
640660174721280000,569,52264,84,144.0291,3.011683,64,0,GALAXY,GALAXY,STARBURST,0.01864313,4.93147E-06,0,63.74936,9.88606,23.37854,0.03768744,dr123,1,48.77451,1.749444,-1.229623,1,9.2,0.5,0.02
642893008328484864,571,52286,15,148.9019,3.424261,64,0,GALAXY,GALAXY,STARBURST,0.01214095,4.60204E-06,0,144.0323,46.48924,7.5408,0.02377112,dr123,1,53.08236,-9999,-2.446435,1,7.6,0,0.02
462815811636062208,411,51873,258,45.54748,-1.166557,64,0,GALAXY,GALAXY,STARFORMING,0.01359812,1.174878E-05,0,186.2454,111.9538,3.953956,0.1077491,extra,1,26.42325,-9999,-2.558763,1,8.2,0,0.004
463941162760169472,412,51931,256,46.95619,-0.7834416,96,0,GALAXY,GALAXY,STARFORMING,0.0197106,9.692156E-06,0,85.0123,5.013765,38.3168,0.07329297,extra,1,30.49841,0.6553079,-0.5668219,1,9.95,1.7,0.04
450416068364625920,400,51820,204,23.51027,-1.075764,96,0,GALAXY,GALAXY,STARFORMING,0.015473,1.233463E-05,0,100.1372,3.846779,36.71878,0.0350951,dr123,1,5.184474,0.1672337,-1.4971,3,9.81,0,0.04
460656920521369600,409,51871,596,43.07002,0.2947873,64,0,GALAXY,GALAXY,STARBURST,0.005246135,5.228663E-06,0,107.338,49.75763,7.409054,0.08227454,dr123,1,70.69485,-9999,-3.076211,1,7.07,0,0.01
962654355801008128,855,52375,36,209.1109,4.396662,96,0,GALAXY,GALAXY,STARFORMING,0.00372177,1.089732E-05,0,46.32964,7.923098,25.98733,0.03278972,dr123,1,19.88034,0.5907867,-2.569125,1,5.18,0,0.04
1333075154737063936,1184,52641,35,125.5445,3.268043,96,0,GALAXY,GALAXY,STARBURST,0.01375909,6.869474E-06,0,118.8713,6.29809,33.91466,0.02820486,dr123,1,37.3487,0.7902615,0.1713346,1,10.01,0.6,0.04
1334329697521133568,1185,52642,503,126.1076,4.247681,96,0,GALAXY,GALAXY,BROADLINE,0.01362075,6.984513E-06,0,110.716,2.474633,43.97151,0.02506071,dr123,1,0.03413178,0.2206329,-2.575274,2,10.18,0,0.02
429040737535944704,381,51811,265,346.4815,-0.5397392,64,0,GALAXY,GALAXY,STARFORMING,0.01621042,1.819566E-05,0,48.16603,25.42567,7.200927,0.04580419,dr123,1,8.963854,0.6478179,-2.435535,1,8.55,0.1,0.02
431394792048453632,383,51818,637,352.6335,0.08103466,96,0,GALAXY,GALAXY,BROADLINE,0.01721309,7.087311E-06,0,169.9202,3.14736,47.98783,0.04629115,dr123,1,0.2474543,0.08550991,-2.387373,-1,11.04,0,0.02
1151938863367743488,1023,52818,521,313.6025,1.095448,64,0,GALAXY,GALAXY,STARBURST,0.01332032,4.989757E-06,0,0,45.62128,4.350356,0.08407862,special,1,116.092,35.99705,-2.386277,1,7.22,0,0.004
1153095549734381568,1024,52826,633,316.2858,0.5398136,64,0,GALAXY,GALAXY,STARBURST,0.01421596,5.663961E-06,0,53.8599,47.08939,5.27621,0.09323548,special,1,92.92986,34.52491,-2.52846,1,7.15,0.1,0.04
1683235528406755328,1495,52944,55,11.39584,-1.104012,64,0,GALAXY,GALAXY,STARBURST,0.01372564,7.528681E-06,0,718.6088,145.0058,2.620631,0.01971153,special,1,115.7767,-9999,-2.377145,1,5.85,0,0.01
316544751790745600,281,51614,607,173.0561,0.8192739,96,0,GALAXY,GALAXY,STARFORMING,0.01953857,1.541831E-05,0,99.70462,4.089057,35.901,0.02913444,dr123,1,7.65978,0.2201067,-1.434924,3,10.65,0,0.01
319779515804968960,284,51662,87,178.5487,-1.131764,64,0,GALAXY,GALAXY,STARBURST,0.01094773,5.892268E-06,0,0,59.46353,10.53208,0.02602017,extra,1,79.60098,5.257674,-1.908649,1,7.76,0.1,0.01
322122855615588352,286,51999,420,181.0522,0.8025717,64,0,GALAXY,GALAXY,STARFORMING,0.009787623,7.090042E-06,0,0,25.31563,10.66105,0.02351038,dr123,1,20.56398,-9999,-2.355612,1,7.62,0,0.004
322173982906279936,286,51999,606,182.4109,0.9570506,64,0,GALAXY,GALAXY,STARBURST,0.0194103,6.736309E-06,0,18.53586,48.36287,4.902227,0.03118402,dr123,1,28.44387,4.428439,-2.131827,1,8.12,0.1,0.01
738622535641360384,656,52148,117,11.94345,-9.835075,96,0,GALAXY,GALAXY,BROADLINE,0.01911088,7.179005E-06,0,163.4323,3.313322,53.56573,0.03827856,dr123,1,2.928253,0.1473517,-0.9830135,4,10.9,0,0.04
738745955821578240,656,52148,566,12.32088,-8.772962,64,0,GALAXY,GALAXY,STARBURST,0.01464171,5.803587E-06,0,58.90405,29.28027,5.161129,0.03344204,dr123,1,42.17554,-9999,-9999,1,6.47,0,0.04
745437033815631872,662,52147,332,21.85466,-8.689318,64,0,GALAXY,GALAXY,STARBURST,0.01325765,4.889247E-06,0,49.12809,40.01876,7.91927,0.03064833,dr123,1,78.46366,5.061387,-1.90609,1,7.62,0,0.01
747695156274161664,664,52174,355,25.40508,-9.243122,64,0,GALAXY,GALAXY,STARBURST,0.0180647,3.611318E-06,0,0,27.48022,11.77859,0.02737344,dr123,1,145.8434,-9999,-0.7151576,1,7.42,0.2,0.004
749923591046326272,666,52149,270,29.37688,-9.462372,96,0,GALAXY,GALAXY,STARFORMING,0.01789778,6.787577E-06,0,96.72646,2.416238,55.25173,0.02377905,dr123,1,3.689688,0.09855754,-1.707093,3,10.04,0.1,0.01
751084950438045696,667,52163,399,31.58894,-8.871937,64,0,GALAXY,GALAXY,STARFORMING,0.01798932,1.339905E-05,0,105.7322,40.12244,4.776316,0.02226736,dr123,1,23.65982,0.3789648,-2.24663,1,7.4,0.1,0.04
752164945717651456,668,52162,232,34.21332,-8.963999,64,0,GALAXY,GALAXY,STARFORMING,0.01319968,1.824006E-05,0,47.15843,13.97273,14.53598,0.02700482,dr123,1,4.080645,0.2709812,-2.275432,2,8.91,0,0.01
766869265092470784,681,52199,478,352.4665,0.1465764,64,0,GALAXY,GALAXY,STARFORMING,0.01803085,1.44972E-05,0,0,20.6019,7.201687,0.04805651,special,1,11.72716,3.462025,-2.602881,1,8.37,0,0.02
773646385240107008,687,52518,557,4.480823,0.3352321,68,0,QA,GALAXY,STARFORMING,0.01808284,1.301776E-05,0,56.1951,10.96559,16.41579,0.02751865,special,1,11.56264,0.605725,-2.054023,1,9.06,0,0.01
327730638603970560,291,51928,341,189.7975,0.7174817,96,0,GALAXY,GALAXY,STARFORMING,0.01695743,1.458722E-05,0,47.40688,6.874047,20.41959,0.01879108,dr123,1,5.32799,0.2052208,-2.039446,1,9.9,0.3,0.004
336761198169057280,299,51671,426,205.1324,0.006303145,64,0,GALAXY,GALAXY,STARFORMING,0.01237381,6.486546E-06,0,57.54889,29.63598,8.276107,0.03004397,dr123,1,23.6373,1.998677,-2.652215,1,8.26,0,0.01
338990732368963584,301,51641,345,208.4247,0.1215857,64,0,GALAXY,GALAXY,STARBURST,0.01498347,4.144743E-06,0,0,31.0285,12.13009,0.03961781,extra,1,60.61837,-9999,-2.07323,1,7.47,0,0.004
639615363629213696,568,52254,379,141.0776,4.237818,64,0,GALAXY,GALAXY,STARFORMING,0.01195424,3.246811E-05,0,0,31.57963,6.570715,0.04242264,dr123,1,5.428039,0.6602643,-2.727536,2,8.24,0,0.01
644067286797281280,572,52289,191,149.8281,3.716772,64,0,GALAXY,GALAXY,STARBURST,0.01275728,6.110689E-06,0,0,85.21978,10.08799,0.02604586,dr123,1,22.21084,1.7109,-2.373161,1,8.14,0.1,0.004
301796178012432384,268,51633,200,149.6261,0.04527202,64,0,GALAXY,GALAXY,STARBURST,0.006497472,5.411576E-06,0,0,23.53959,6.738318,0.02624221,dr123,1,246.5937,64.28304,-2.520515,1,7.05,0,0.02
314279214289283072,279,51984,557,169.7316,0.08984955,64,0,GALAXY,GALAXY,STARFORMING,0.01923702,9.86247E-06,0,0,1600,12.33925,0.03908698,dr123,1,18.54459,0.9973917,-2.177425,1,8.57,0,0.004
319800681403803648,284,51662,164,178.198,-0.6687937,68,0,QSO,GALAXY,STARBURST,0.004599118,4.443817E-06,0,19.28938,29.60933,9.497343,0.02440729,extra,1,346.3087,1.246043E+17,-2.008356,1,6.28,0,0.004
327671264976070656,291,51928,125,190.7898,-1.209582,64,0,GALAXY,GALAXY,STARFORMING,0.01024314,4.711443E-06,0,39.68112,21.06677,12.9521,0.0410474,dr123,1,38.64163,-9999,-2.52082,1,7.29,0,0.004
742065107403565056,659,52199,353,16.10552,-9.383147,64,0,GALAXY,GALAXY,STARFORMING,0.01552432,5.897223E-06,0,28.83115,32.10451,10.90011,0.04457495,dr123,1,46.7947,2.983505,-2.170403,1,8.02,0,0.004
745463422614792192,662,52178,428,23.0611,-9.109785,64,0,GALAXY,GALAXY,STARFORMING,0.01772238,1.382455E-05,0,39.28076,10.77111,27.18108,0.0311036,extra,1,9.992149,0.3289969,-1.486998,1,8.76,0.1,0.01
748843046312896512,665,52168,435,27.76191,-8.584069,96,0,GALAXY,GALAXY,,0.01764627,8.29229E-06,0,120.9515,3.44858,41.5552,0.02365196,dr123,1,1.177344,0.09009501,-2.318686,4,10.2,0,0.02
751129480658970624,667,52163,561,33.31581,-7.661863,96,0,GALAXY,GALAXY,BROADLINE,0.01594187,6.55145E-06,0,130.4691,2.461659,51.48545,0.02680014,dr123,1,1.198851,0.1324767,-2.66417,4,10.54,0,0.04
751137177240365056,667,52163,589,33.17708,-8.462428,64,0,GALAXY,GALAXY,STARBURST,0.01310624,5.402794E-06,0,40.38154,52.26972,6.611398,0.02194648,dr123,1,43.25691,3.961966,-1.988409,1,7.75,0.1,0.01
752125363299051520,668,52162,88,35.04919,-9.400845,64,0,GALAXY,GALAXY,STARFORMING,0.01586,9.47134E-06,0,40.56693,26.84624,6.969422,0.02506723,dr123,1,21.13081,-9999,-2.50918,1,7.81,0,0.01
782574964111861760,695,52202,271,18.17751,-0.2455,64,0,GALAXY,GALAXY,STARFORMING,0.0184767,1.481621E-05,0,56.9864,55.62064,4.360047,0.03212386,special,1,16.90227,1.181275,-2.445295,1,8.24,0,0.02
327778187985577984,291,51660,514,191.1199,0.4680773,64,0,GALAXY,GALAXY,STARFORMING,0.003923329,1.063633E-05,0,0,29.3714,10.35688,0.0216087,extra,1,15.12926,-9999,-3.689122,1,8.24,0,0.01
328913982641432576,292,51609,550,192.8214,0.5205239,64,0,GALAXY,GALAXY,STARFORMING,0.01354416,1.054474E-05,0,0,119.4229,22.25269,0.01984315,dr123,1,13.53934,0.4969399,-2.106639,1,8.48,0,0.01
331028624704563200,294,51986,51,197.1312,-0.8443856,64,0,GALAXY,GALAXY,STARBURST,0.01815001,6.189873E-06,0,19.07764,30.37032,9.109915,0.02309654,dr123,1,82.11376,-9999,-1.632861,1,8.48,0.1,0.004
331029724216190976,294,51986,55,197.2088,-0.8173044,96,0,GALAXY,GALAXY,AGN BROADLINE,0.01794305,8.769841E-06,0,184.754,3.961522,43.29509,0.02337841,dr123,1,5.286415,0.277788,-1.43679,4,10.94,0,0.04
3242646782936639488,2880,54509,200,185.9115,4.816312,64,0,GALAXY,GALAXY,STARBURST,0.01810167,5.168162E-06,0,65.34898,23.07299,10.66566,0.01817042,dr7.2,1,57.74539,-9999,-2.013359,1,7.92,0,0.01
3242665474634311680,2880,54509,268,185.4483,4.494034,256,0,GALAXY,GALAXY,STARBURST,0.005463782,4.486203E-06,0,70,-50,9.552596,0.0224501,dr7.2,1,567.1204,44.17846,-1.400363,1,5.35,0,0.004
636175266137270272,565,52225,152,134.3995,3.090235,96,0,GALAXY,GALAXY,BROADLINE,0.01205805,7.418588E-06,0,160.6971,3.043666,48.39256,0.04965078,dr123,1,1.729625,0.1602603,-2.477598,4,10.75,0.4,0.04
644027154622867456,572,52289,45,150.2699,3.331006,64,0,GALAXY,GALAXY,STARFORMING,0.01258694,8.497819E-06,0,14.86301,48.35183,7.515572,0.02244165,dr123,1,19.10998,1.714794,-2.864413,1,7.69,0,0.01
646285827491522560,574,52355,70,154.7314,3.660173,64,0,GALAXY,GALAXY,STARBURST,0.01439044,5.427652E-06,0,15.70388,19.61161,21.3981,0.03033335,dr123,1,103.7209,3.842529,-1.405102,1,8.07,0.1,0.01
646308367479891968,574,52355,152,154.2458,3.709796,64,0,GALAXY,GALAXY,STARBURST,0.004030576,5.942007E-06,0,0,44.3249,5.918915,0.02559314,dr123,1,42.58382,-9999,-3.654994,1,7.17,0,0.004
1155193413423884288,1026,52558,73,319.4265,-0.3080654,64,0,GALAXY,GALAXY,STARBURST,0.01945503,4.286827E-06,0,0,32.14498,15.89498,0.05750921,special,1,80.01407,-9999,-1.8735,1,7.38,0.1,0.004
1163070044276549632,1033,52822,56,332.3192,-0.9941376,64,0,GALAXY,GALAXY,STARFORMING,0.01625506,5.03554E-06,0,50.2724,22.83385,10.07875,0.1030148,special,1,27.8016,1.678605,-2.361778,1,7.6,0,0.01
461679465412454400,410,51816,220,43.60885,-0.6896386,68,0,QSO,GALAXY,STARBURST,0.01478385,4.009899E-06,0,0,18.56453,19.82453,0.06416332,dr123,1,312.3236,-9999,-1.074,1,7.65,0.1,0.02
515823268150667264,458,51929,586,46.73616,-7.217196,64,0,GALAXY,GALAXY,STARFORMING,0.0176208,6.706224E-06,0,0,44.64296,13.08638,0.09666779,dr123,1,35.71868,1.531818,-1.946649,1,8.56,0.1,0.01
516813103409686528,459,51924,91,48.38521,-8.193823,64,0,GALAXY,GALAXY,STARBURST,0.01740758,6.066412E-06,0,44.57463,26.96608,7.760071,0.06656227,dr123,1,37.23295,2.830915,-2.067211,1,7.26,0,0.04
516847738025961472,459,51924,217,48.02788,-8.232595,64,0,GALAXY,GALAXY,STARFORMING,0.01364556,5.597647E-06,0,14.30902,14.40682,28.35286,0.05882391,dr123,1,36.55492,0.692991,-1.513124,1,8.74,0.1,0.01
1033676210372110336,918,52404,364,216.2874,-1.113492,96,0,GALAXY,GALAXY,STARFORMING,0.00882556,1.222441E-05,0,30.1865,11.02812,26.36359,0.04836648,dr123,1,15.4314,0.3549302,-2.096086,1,8.9,0,0.02
421144044689713152,374,51791,209,333.4977,-1.185188,64,0,GALAXY,GALAXY,STARBURST,0.01006955,4.927126E-06,0,180.5723,80.58128,6.166317,0.1144908,dr123,1,57.86266,6.42574,-2.496701,1,7.76,0,0.01
432410465964943360,384,51821,236,353.1493,-0.7371971,64,0,GALAXY,GALAXY,STARFORMING,0.01712612,1.503266E-05,0,111.4545,35.96868,3.871771,0.03140995,dr123,1,14.47252,7.012875,-2.429043,1,8.14,0,0.01
1154115078820227072,1025,53239,246,315.9523,-0.9763392,64,0,GALAXY,GALAXY,STARBURST,0.01763022,8.141298E-06,0,223.0358,53.31852,3.53876,0.07496613,special,1,19.4043,1.870825,-2.726506,1,7.5,0,0.004
299496824270514176,266,51630,27,147.1764,-0.3540568,64,0,GALAXY,GALAXY,STARFORMING,0.006282841,7.219081E-06,0,15.82087,32.84341,11.64277,0.08331585,dr123,1,13.51736,0.7272739,-3.283926,1,7.79,0,0.004
308572747749943296,274,51913,277,159.6063,-0.01783727,64,0,GALAXY,GALAXY,STARFORMING,0.01908475,1.27259E-05,0,38.71189,15.715,11.56571,0.06490326,dr123,1,11.0372,0.6187274,-2.519113,1,8.59,0,0.01
316459264761686016,281,51614,296,170.8297,-0.9226131,96,0,GALAXY,GALAXY,STARBURST,0.008728048,6.387572E-06,0,47.26143,9.989615,28.03688,0.04501628,dr123,1,48.77713,0.9118314,-0.9739813,1,9.22,0.2,0.01
741000779258685440,658,52146,577,15.66341,-9.143621,192,0,GALAXY,GALAXY,STARFORMING,0.01515561,1.189599E-05,0,38.07533,49.28913,2.898832,0.03828816,dr123,1,26.31241,5.490747,-2.501009,1,7.71,0,0.01
747689658716022784,664,52174,335,25.79592,-8.44451,64,0,GALAXY,GALAXY,STARFORMING,0.0184311,1.002716E-05,0,59.37764,12.32951,16.39363,0.02846397,dr123,1,13.60926,0.6199886,-1.990623,1,8.94,0.2,0.004
748772952446625792,665,52168,180,28.25557,-9.639294,192,0,GALAXY,GALAXY,STARBURST,0.005488052,8.226967E-06,0,634.515,390.9422,3.047903,0.02321125,dr123,1,59.32621,-9999,-2.7475,1,6.84,0,0.01
748825454126852096,665,52168,371,28.13679,-8.432976,64,0,GALAXY,GALAXY,BROADLINE,0.01756251,1.148932E-05,0,82.2425,4.252932,30.07557,0.02144204,dr123,1,0.01125318,1.103939,-2.740134,2,9.3,0,0.02
751024477298518016,667,52163,179,32.56553,-9.704401,64,0,GALAXY,GALAXY,STARBURST,0.006840801,3.950712E-06,0,223.6628,54.55955,6.87748,0.0254072,dr123,1,200.2489,16.5865,-2.164551,1,6.02,0,0.01
760144383658977280,675,52590,589,342.0134,0.1150782,64,0,GALAXY,GALAXY,STARBURST,0.01629657,9.29292E-06,0,0,42.8845,2.971102,0.0993486,special,1,35.4823,3.121504,3.925,1,8.24,0,0.01
778059819562067968,691,52199,229,10.86601,-0.124925,96,0,GALAXY,GALAXY,STARFORMING,0.01390596,1.237404E-05,0,70.19382,3.474962,42.44796,0.01751345,special,1,8.715546,0.2262176,-1.255617,1,9.94,0.2,0.01
781492220153849856,694,52209,428,16.61643,0.6501087,68,0,QSO,GALAXY,STARBURST,0.01955459,5.584962E-06,0,0,106.079,11.96941,0.02934102,special,1,40.86181,1.766183,-1.636647,1,8.47,0,0.004
331106415152228352,294,51986,334,195.67,1.074139,64,0,GALAXY,GALAXY,STARBURST,0.003015136,7.401174E-06,0,0,46.09209,5.18689,0.02123507,dr123,1,8.141081,-9999,-2.568722,1,6.3,0,0.01
334410996896524288,297,51959,68,202.4862,-0.6137115,64,0,GALAXY,GALAXY,,0.01652177,1.55255E-05,0,95.30696,30.90958,5.428052,0.02893566,dr123,1,7.730183,1.186029,-2.465091,1,5.96,0,0.02
336722440384178176,299,51671,285,204.8053,-1.120965,64,0,GALAXY,GALAXY,STARFORMING,0.01482851,9.434217E-06,0,57.11297,11.7944,19.10465,0.02777235,dr123,1,23.45463,0.8323806,-1.893783,1,9.11,0.3,0.004
340032795302717440,302,51688,40,213.0791,-0.1226775,64,0,GALAXY,GALAXY,STARFORMING,0.01745718,5.382868E-06,0,71.01376,27.60262,9.844855,0.04405301,dr123,1,33.17316,0.6484541,-2.110209,1,8.01,0.1,0.004
345678512214009856,307,51663,99,219.9585,-0.7063632,64,0,GALAXY,GALAXY,STARBURST,0.005982158,9.138187E-06,0,826.0508,66.95792,8.764378,0.0400558,dr123,1,443.6398,-9999,-1.684331,1,3.54,0,0.01
3242731995087792128,2880,54509,510,186.3972,5.381024,64,0,GALAXY,GALAXY,STARBURST,0.007743301,5.508937E-06,0,70,-50,9.90258,0.01652938,dr7.2,1,54.11517,3.10146,-2.680992,1,7.99,0,0.004
637403145965692928,566,52238,523,137.3167,4.113162,64,0,GALAXY,GALAXY,STARFORMING,0.01254781,7.333193E-06,0,0,88.27796,14.67795,0.0421795,dr123,1,18.58697,1.000849,-2.552774,1,8.27,0,0.004
645251186546468864,573,52325,402,151.7687,5.006841,64,0,GALAXY,GALAXY,STARBURST,0.005766666,5.706727E-06,0,0,31.53972,7.162706,0.02233615,dr123,1,63.52634,13.23738,-3.175554,1,7.34,0,0.01
1156439160081377280,1027,52557,509,320.8259,1.255044,64,0,GALAXY,GALAXY,STARBURST,0.01790388,8.93578E-06,0,85.30811,6.511601,40.70976,0.0539024,special,1,92.11539,2.1894,0.4751481,1,9.62,0.3,0.04
1159831984076253184,1030,52914,564,326.5308,1.061075,64,0,GALAXY,GALAXY,STARBURST,0.01467831,5.106204E-06,0,850,-3,5.049592,0.08219395,special,1,116.0711,15.79907,-2.320889,1,5.6,0,0.004
